sentiment	productId	userId	summary	text	helpfulY	helpfulN
1	B004565GV8	A3I8H8AXN2SPBY	Shocked! So Amazing!	"I did NOT expect this gum to be more than just your typical ""lime"" flavored ""candy"" type taste. But I was floored. This gum literally tastes like key lime pie. I swear I can even taste a graham cracker crust. The flavor only lasts a short time, but it's an amazing taste! Floored!"	1	0
1	B001SB1T96	A1S4O6796W3F8I	Great flavor	I really like these chocolates, but they are hard to find. I am a fan of dard chocolate, and these are some of my favorites	1	0
1	B0013NUGDE	A2ZHCZLMAYQBB1	Good low cal snack	This is a tasty low cal snack and the single serve bags are good for those who won't rest until the bag is empty.  If you need to watch your sodium this is not a low sodium food.  The Jalapeno is spicy without burning your tongue and lips.	1	0
1	B00213ERI0	A8ZY9LI1KBU2P	Cinnamon Thins = Yum!	Absolutely delicious cookies - crisp & crunchy, but not hard; sweet, but not too much so. Since a lot of the gluten-free foods I've tried have left (IMHO) something to be desired, these were a very pleasant surprise. The grandkids love them too - a true test of cookie goodness.<br /><br />I can buy these locally for about $3 per 5.5 ounce box. I offer this info so that buyers can decide if Amazon's current price, whatever it may be, is a bargain.<br /><br />Highly recommended.	0	1
1	B003LTPY08	A1AULJ471YG7X3	Great Variety	The assortment was great. I received 5 to 6 of each flavor. I was a little leary of the blueberry but it is delicious. I will definatly order again!	0	0
1	B001BDDTB2	A250AXLRBVYKB4	Very healthy cat food. Much better than almost any other	This is some of the healthiest cat food on the market. It is all natural and doesn't contain food byproducts. What comes out of the can looks like real food (just below human quality) not a mash-up of mysterious goop. The fish in these cans has texture, and smells better than other cat food.<br /><br />My two cats absolutely love it.<br /><br />If you want a healthy cat food that is natural and not made in China, give these a try. I can't guarantee your cat(s) will love it as much as mine, but if they don't like it, they need to grow taste buds!	0	0
1	B002BCD2GO	A3P1T03UHU5QZB	Heavenly	After reading how good Agave Nectar is for you and a number of excellent reviews, I decided to take the plunge and order Madhava's Agave Nectar Light in the 46 oz. bottles, pack of two.  Not having a clue as to how good or bad this product was going to taste, I was very nervous and wondered if I had made a wise decision or big mistake.  I couldn't wait to try it and was delightfully surprised.  In tea, it tastes sweeter than sugar.  In smoothies, it's sensational.  Even a spoonful is wonderful.  My husband loves it in his oatmeal and I like to mix it with dehydrated coconut and raw cacao nibs for a real treat.  I could not be more pleased with my discovery!	44	1
1	B005LURBGA	A1BS1FBE3TUECE	Great Stuff !	This product is exceptional.  When poured into the bottle of water, it starts dissolving, not sitting in pile at the tope of the bottle neck, spilling over the side like another brand.  Great flavor, refreshing and satisfying.	1	0
1	B007M83302	A2JM39W6837PU4	Once Upon A Popchip	If I were a Sleeping Beauty, I would so want my Prince Charming to be a BBQ Popchip. I'd SO hit that.	1	1
1	B000FZRYPO	A2VJDJSC71IR5I	Great Buy!!!	These noodles are low carb, and taste great!  They arrived un-crushed, which was a concern in buying them through Amazon.	0	0
1	B005DDCKJ8	AE7V24950X647	Protein Bars	These protein bars are delicious and satisfy my craving for sweets, which I should not have.  This white chocolate is my favorite flavor. It keeps me from eating much higher calorie sweets like cheesecake.	0	0
1	B000XSJLWM	A3S4T56KVD4K1V	Very tasty	Hemp foods are great, the slightly nutty taste is always something I enjoy. I almost rated this item four stars because it doesn't have a strong hemp seed taste - but after some thought it is probably best that way.<br /><br />I add a bit of brown sugar and one packet will fill me up (not true with most other oatmeals).	0	0
1	B000PIQF8S	A3OAZY55U5V4IL	Yummy	These things are great, I love them. I have not found a cheese snack in the US that compares.	2	0
-1	B0018CJJ9W	AJBMABYMHW3XU	not all bags are the same	My vet suggested we put our yellow lab on an all venison diet.<br />I tried this brand and it seemed to work and her skin issues went away.<br /><br />I ordered another bag of the same product and noticed the texture of the kibble was different but didnt think much of it since the packaging was identical.<br /><br />My groomer noticed that my dog is loosing her hair and asked if we changed her food.<br /><br />I think the first bag was working but something must be different with this second bag.<br /><br />I'm going back to using the venison formula from our local dog food store. $20 more per bag but she wasn't loosing her hair.<br /><br />wish I could get a refund but the bag is half gone and wouldn't know how to return dog food.	5	2
-1	B0032GFS5Q	A1NFVNNQW5G9WY	NO NO NO!	I was soooo disappointed by this product. They would not take! I guess I should have suspected from the low price. I had gotten fresh pablanos shortly before and they were WONDERFUL, but these are not. I know these are terribly hard to find ,thats why I took a chance, but do not waste your time on this product. (scoring & soaking will not help)	0	0
1	B0030VBRIU	AWKQRTMNN9KJ1	Really fresh taste	"Finally a baby food that tastes fresh!  Love that it's a great protein plus good veggies.  Great for anyone looking for a way to feed your baby ""good stuff."""	3	0
1	B002BRC562	A3T70VLIE84FLM	Energy +	I start popping a package when I can feel that wall coming on.  These are easy to open while cycling and give a decent boost within a relatively short period of time.  As always, organic is a definite positive.  Not a lot of water is needed to get these down and I haven't had any heavy stomach feelings after consuming them.  Very happy with this purchase and will get more when this case is gone.	0	0
1	B00170NWEI	A2A5CRU5N3EHTU	Rich, luscious and smooth, very leafy (not stemmy)	"I've had Teavana, Mighty Leaf and many other green Sencha teas, and this one seems the freshest and strongest, but not bitter.  In fact, I can use about 1/2 of this and get the same ""oomph"" as the other teas.  It REALLY swells up when the water is added.  DELICIOUS. It seems it's less stemmy and more leafy.  Yum.  I'm a green tea lover, and I understand that the Japanese green teas provide more polyphenols than most of the Chinese green teas, and Sencha is one of the best for polyphenols.  Highly recommended!"	15	0
1	B007TJGZ54	A17WKG1SW7IRI0	Great mild breakfast coffee!	My wife has drunk this coffee for several years.  She tried many different brands before settling on this k-cup. It is a mild great tasting brew that you will like if you like a typical donut shop coffee. Not a Starbucks brew, but a regular mild brew. Give it a try.	1	0
1	B0030VBRIU	ACU1MBQ7T5YL0	Yummy protein	I usually buy Sprout and thought I'd try this food since it got other great reviews.<br /><br />I am pleased with this meal.  It's a little less chunky than Sprout's stage 3 meals...so I worried a bit less about my baby gagging on it as he's learning to chew more.<br /><br />Also, the chicken, sweet potato is a big hit with my baby.  He ate it all up!<br /><br />These organic meals are a very nice alternative to making my own food for him.	3	0
1	B001E5E20O	A73DFWJE0CGY6	A little sip of heaven on a miserable day	I received this tea today, a wet, chilly, dreary day with no promise but rain and sniffles; I immediately came home and opened it and got the hot pot going. The aroma that escaped upwards from the can was heavenly; delicate, alluring, definitely Earl Grey but with whispers of bergamot, a lemony, citrusy warmth that made me feel good immediately. I put aside all other endeavours for a time and gave myself up to a retreat with this wonderful light tea. Don't brew it more than 4 minutes; let the essence of the bergamot exude from the tea. Both your sense of taste and your sense of smell will be the better for having indulged in this tea. A lovely cap on a grey, ugly day.<br /><br />Rishi Earl Grey Tea is 100% Organic Fair Trade tea, grown by and harvested by the ethnic peoples of the Yunnan Province of China from tea trees planted in 696 A.D. By buying Fair Trade teas, the minority peoples who grow the tea benefit, through community developments and direct trade. The benefit to the purchaser is in knowing that they are doing a good thing for the earth and for the small farmer. I've just started seeing Fair Trade items coming onto the market, and I try to patronize the small farmer. You won't be cutting any corners by drinking this tea; it's truly a great beverage. It also says on the can that one serving can be used multiple times, so don't cavalierly throw it out after the first cup. Very recommended.	0	0
1	B003LTPY08	A1KOCGNDLF2VUR	PEGGY	THIS IS FOR MYSELF IT IS A VARIETY AND SOMETIMES I LIKE TO HAVE THIS ON HAND WHEN I HAVE COMPANY SO THEY CAN CHOOSE SOMETHING DIFFERENT.	1	0
